reel_id,creator_followers,category,posting_time,reel_length_sec,trending_audio,hook_strength_score,audio_popularity_score,video_quality_score,editing_quality_score,hashtags_count,caption_length,avg_watch_time_sec,retention_rate,completion_rate,rewatch_rate,impressions,reach,non_follower_reach_ratio,explore_page_boost,likes,comments,shares,saves,engagement_rate,virality_score
c979a576-8e5a-438d-82e8-5d875a7d79b1,2714,Education,14,15,True,0.2668,0.8398,0.2848,0.2927,27.0,985.0,2.88,0.2183,0.2139,0.1226,13233,8498,0.5549,False,574,12.0,70,103.0,0.3108,43.32
08223239-f056-46fa-b98c-2d626155d691,56524,Beauty,7,20,False,0.6061,0.1295,0.6728,0.746,15.0,1483.0,8.94,0.4791,0.2517,0.155,420577,249035,0.5012,False,23420,1470.0,1823,,0.411,41.57
7e807254-b322-4d65-9d96-7cfcbf33a59c,1851,Fitness,12,20,False,0.6035,0.5812,0.4384,0.8135,15.0,642.0,13.64,0.7149,0.3782,0.1478,9942,8200,0.5136,False,1011,,81,85.0,0.6021,57.21
3b9c44df-6f3e-4fe5-8806-e4cfb148fecb,8549,Gaming,11,20,False,0.228,0.5673,0.6286,0.5109,17.0,1306.0,9.11,0.4863,0.2641,0.2195,17108,8722,0.5309,False,577,18.0,36,62.0,0.3755,38.53
51b427a0-48a1-4b75-a9af-3b6398bae93c,80000,Tech,14,45,False,0.5923,0.0186,0.7095,0.6022,9.0,1851.0,17.94,0.4462,0.2923,0.0472,166053,104167,0.5355,False,10784,613.0,792,1535.0,0.4978,45.0
47b0d030-9abc-49f9-a2cf-0b45c83e5b4c,8043,Comedy,14,60,False,0.4015,0.5186,0.5996,0.3863,3.0,1664.0,24.72,0.4473,0.2787,0.0966,14151,8583,0.4739,False,753,57.0,112,140.0,0.4129,45.7
a0dee596-7705-4594-bcf0-d93bd03a1a32,9835,Fashion,22,20,False,0.4456,0.4094,0.324,0.1377,19.0,471.0,9.59,0.5108,0.2975,0.2702,40792,28051,0.4936,False,766,33.0,92,120.0,0.4483,34.24
da124cf4-86de-49df-928b-a7215bb4f5cc,1029,Fashion,16,60,False,0.6684,0.162,0.8027,0.6959,12.0,49.0,31.18,0.5349,0.4378,0.2777,3629,1597,0.5853,False,59,4.0,7,10.0,0.5012,50.11
c0daf487-1708-492c-a24d-d4409689336a,9586,Food,7,20,False,0.9676,0.5244,0.8229,0.6596,25.0,2185.0,13.7,0.7924,0.878,0.3354,51901,27850,0.5996,False,1292,,71,66.0,0.6485,66.54
137f04fa-1934-415f-aaeb-71c443ee3a9f,80000,Gaming,17,15,True,0.0,0.888,0.0,0.0325,,1693.0,3.05,0.2384,0.2512,0.1423,184446,117032,0.4605,False,7229,334.0,424,1060.0,0.3168,23.95
88c189c5-0371-435d-92e4-9f8e5721a440,14297,Travel,9,10,False,0.6688,0.0728,0.4965,0.8651,17.0,1386.0,8.01,0.8258,0.4171,0.2593,119480,82111,0.5109,False,6902,352.0,401,1279.0,0.5257,43.55
5d99347c-9c0d-4759-876f-512281aaaaa5,2122,Gaming,10,20,True,0.7984,0.4479,0.3912,0.8756,0.0,2116.0,11.24,0.6487,0.6579,0.0845,4459,3994,0.5599,False,105,4.0,5,8.0,0.5779,53.04
7871804c-045e-49d6-8e5d-4fb8d6b0a309,400000,TECH,17,15,False,0.4021,0.1282,0.4682,0.4267,10.0,1907.0,6.92,0.5192,0.272,0.038,793131,625523,0.4573,False,24688,1687.0,2918,3027.0,0.4574,35.63
df8d4877-ebf2-4628-b131-dddec1bb8a77,153644,Travel,11,10,True,0.2538,0.7724,0.1344,0.1225,13.0,20.0,3.0,0.307,0.1882,0.028,657778,390603,0.4324,False,9879,,682,528.0,0.41,32.54
7c90e98d-3dab-498f-8764-020ca8b14b32,10000,Travel,15,10,False,0.1446,0.5557,0.3221,0.7595,19.0,1903.0,4.46,0.456,0.48,0.0265,30828,18324,0.4437,False,918,20.0,131,135.0,0.4963,34.65
5fa3bdd2-2151-4024-9b90-10a4ccca418c,5141,Food,11,15,False,0.6954,0.5015,0.5374,0.6696,3.0,67.0,8.42,0.5666,0.5671,0.2605,47181,22521,0.5163,False,796,38.0,41,92.0,0.5551,49.74
88ed352e-655d-4997-9b96-c467073fd3bc,1321,Fitness,15,30,True,0.3824,0.2939,0.0,0.0578,21.0,1679.0,9.88,0.3719,0.2079,0.1506,3748,1935,0.4198,False,45,2.0,5,,0.3764,22.45
fea682ff-ec0d-4a41-a7a4-5aad60448dc9,804,Comedy,12,15,False,0.3739,0.4759,0.6485,0.2158,,,4.5,0.3447,0.3087,0.1055,4561,3167,0.5189,False,264,4.0,21,5.0,0.4508,81.8
5191f57d-415a-4b33-8a51-2d40b9cde8ff,6756,Gaming,13,30,True,0.5622,0.7415,0.7012,0.4985,6.0,1688.0,11.84,0.4157,0.3299,0.0045,41443,23528,0.5827,False,1337,72.0,129,90.0,0.5296,63.32
b79a4093-4fea-4428-95a3-ca56c5766015,1500,Belleza,9,10,True,0.6258,0.603,0.6027,0.5307,,1403.0,4.51,0.464,0.4316,0.0934,2930,1685,0.4794,False,135,,17,19.0,0.5364,54.28
9a6014a3-f55b-41da-aba6-cbfbf8c96827,35583,Food,20,10,False,0.7367,0.0433,0.8328,0.8537,8.0,1209.0,5.01,0.5817,0.5661,0.1807,170777,102437,0.6564,False,8209,492.0,451,806.0,0.4886,62.63
a311d5ab-ca45-439a-9ea0-94ea64e33c46,6485,Fashion,17,10,True,0.6405,0.5935,0.3491,0.4706,7.0,1143.0,5.01,0.5021,0.4092,0.1065,6918,6277,0.5842,False,366,28.0,42,21.0,0.4408,50.75
a3f21698-38f3-4631-98d0-440968944858,27257,Education,11,15,True,0.6239,0.8439,0.4191,0.7058,5.0,1696.0,6.13,0.4734,0.3007,0.0424,125344,100885,0.5455,False,10315,28.0,792,1543.0,0.4393,54.27
0c84785f-9db0-4ee4-a84a-5cdd424f7426,80000,Travel,8,10,True,0.3675,0.8577,0.2887,0.4661,26.0,707.0,5.14,0.5696,0.3671,0.1744,333903,258193,0.5132,False,26125,1033.0,2936,3741.0,0.4584,42.97
d298bbef-489e-4ecb-90f3-ec22789f969f,14799,Tech,18,20,False,0.3464,0.17,0.0609,0.1249,12.0,1319.0,4.45,0.253,0.1828,0.097,35370,17617,0.4727,False,506,,32,49.0,0.3401,32.9
147c671a-edf9-42e5-af2f-5ff469ab52b3,80000,Education,14,15,False,0.6328,0.2186,0.612,0.6167,16.0,827.0,8.87,0.6255,0.4821,0.2741,283228,168479,0.5024,False,17229,587.0,2258,3208.0,0.4144,41.73
3a3fdf1c-8fdc-47b1-bba8-58cebc895a08,500,fashion,11,60,False,0.4084,0.4612,0.49,0.9193,0.0,898.0,25.86,0.4953,0.5343,0.192,1777,726,0.5226,False,17,0.0,1,3.0,0.372,42.44
23b97799-c2d6-4f27-a5ab-78404e590942,38023,Fod,13,10,True,0.7004,0.3275,0.8384,0.6031,10.0,1886.0,6.89,0.7549,0.8036,0.4068,64365,30873,0.6349,False,3235,65.0,257,519.0,0.6542,64.49
0d7b03f3-b81e-4147-8903-1b2a928135df,1966,Music,17,60,False,0.8244,0.2633,1.0,0.8353,5.0,1098.0,44.02,0.8338,0.8691,0.0826,4693,3533,0.6167,False,414,32.0,55,53.0,0.6894,64.24
3208d100-09f6-4366-b26b-706441b947a3,2421,Fashion,10,30,False,1.0,0.5474,1.0,0.7558,2.0,1714.0,23.47,0.8826,1.0,0.1434,6928,4837,0.665,False,283,7.0,27,27.0,0.6475,69.57
8b6f8d48-a2ea-4d6a-ae01-c30ef78910d2,900,Fashion,17,20,False,0.5736,0.2997,0.7047,0.4854,16.0,829.0,7.56,0.3845,0.4614,0.123,3993,1709,0.4689,False,137,7.0,8,9.0,0.4191,42.93
b6196e0c-73e1-4c2a-bc60-d90393cbddb7,5158,beauty,20,30,True,0.5193,0.8728,0.8954,0.9618,12.0,1299.0,20.3,0.728,0.5928,0.3373,9606,6487,0.6658,True,787,25.0,87,40.0,0.6323,76.76
23848517-8019-4622-a367-e7ded4e1153a,93260,Food,11,20,True,0.5164,0.8642,0.659,0.3262,1.0,350.0,11.28,0.5706,0.6105,0.2437,581741,263170,0.4589,False,24364,692.0,1384,1947.0,0.4212,49.51
5ce71d7f-3533-4666-ab91-88a1317c6d6c,1407,Travel,15,15,True,0.3346,0.739,0.138,0.2682,13.0,260.0,4.29,0.3222,0.2349,0.131,2562,1102,0.4633,False,48,3.0,2,9.0,0.4199,35.04
ba61bc90-aa62-40da-acb5-8e1b554e90d7,6750,gaming,15,15,False,0.3975,0.3466,0.294,0.6442,9.0,46.0,5.28,0.3692,0.3518,0.0881,28577,19438,0.4942,False,929,43.0,75,54.0,0.473,39.23
c89e31ef-047b-4100-8cf0-be8f2d3a91a4,1884,Fashion,13,15,False,0.6661,0.3441,0.6353,0.7079,28.0,128.0,9.95,0.7158,0.4819,0.0402,6653,5865,0.6761,False,524,12.0,72,42.0,0.6608,58.61
cf62d2eb-844a-4690-b69c-09fa72a79c53,299057,education,17,7,True,0.1095,0.7797,0.1333,0.0649,11.0,1445.0,1.52,0.2377,0.1389,0.1412,901205,509933,0.4623,False,42064,2507.0,5722,2586.0,0.2449,24.14
5205abcb-a827-44af-937f-d87b5035515e,15735,Food,21,7,False,0.057,0.2018,0.2355,0.4355,18.0,1579.0,2.75,0.3992,0.4275,0.1669,53466,26092,0.4542,False,1622,101.0,176,173.0,0.3717,26.61
288a3077-1c98-40d9-a84d-2dbe530ef6f8,10000,Fitness,10,15,False,0.2102,0.078,0.216,0.6733,14.0,2157.0,7.08,0.5172,0.5163,0.1808,14514,6610,0.3354,False,502,20.0,67,,0.4258,25.62
86c8a202-ec15-47fd-a8a7-43598ac6d854,2003,TECH,16,30,False,0.535,0.4632,0.2883,0.4557,18.0,645.0,11.45,0.4236,0.3581,0.0269,4837,3221,0.4925,False,366,17.0,45,42.0,0.4901,39.21
2dc9c427-8669-4f02-8b8d-f23b6de971fc,80000,Travel,11,15,False,0.7597,0.2886,0.7803,0.5283,18.0,,8.77,0.585,0.3402,0.1204,302279,263652,0.5619,False,7171,421.0,766,1258.0,0.4458,53.51
4e5488de-e256-4062-9011-80f441749d74,10000,Education,10,30,False,0.6491,0.1019,0.7744,0.6202,16.0,1051.0,18.62,0.6964,0.6124,0.2293,69850,43576,0.5556,False,1307,100.0,192,156.0,0.5847,46.92
0328040d-e52c-4fc5-b79d-908bf182f41e,4497,Comedy,16,30,False,0.4377,0.1743,0.5724,0.5494,22.0,880.0,16.18,0.6274,0.7501,0.3139,24279,19178,0.5667,False,882,30.0,114,150.0,0.5166,33.12
436584e2-7e0e-415b-a12a-054058ebc343,12585,Tech,22,20,False,0.5022,0.5502,0.438,0.5665,18.0,1699.0,8.66,0.499,0.4994,0.0537,41538,18959,0.5425,False,549,12.0,51,79.0,0.4015,42.37
12786224-c3be-47a2-b01c-fe3b6e16776e,27417,Fashion,13,20,False,0.2499,0.1353,0.0993,0.3418,6.0,467.0,6.24,0.3427,0.3588,0.0017,121474,73326,0.4131,False,2027,,269,192.0,0.4439,29.3
fb8721f7-5837-4598-8695-5c7e1ae09c39,500,Travel,8,20,False,0.4273,0.481,0.4151,0.5137,3.0,1006.0,6.88,0.371,0.4087,0.118,2277,1030,0.5094,False,106,3.0,10,11.0,0.4106,40.49
5cd07f4a-2073-41d7-b560-b6e2d660d655,1491050,Tech,21,15,False,0.697,0.1124,0.7643,0.4375,2.0,168.0,7.2,0.5509,0.4358,0.133,5000000,4086883,0.5609,False,309910,21172.0,23699,49691.0,0.5856,54.5
acedb3b8-aea3-4e6a-b1d8-75d345af22ac,400000,Gamig,18,60,True,0.4154,0.7767,0.8264,0.7561,28.0,1879.0,25.01,0.4221,0.3612,0.0612,1716653,1350831,0.6298,False,137357,4709.0,16354,19878.0,0.5471,59.76
f04e0083-7326-4ed0-8ef8-8eb346924d5e,500,Fitness,16,30,False,0.9309,0.4322,0.6979,0.7393,25.0,1125.0,16.24,0.6228,0.4703,0.2647,629,333,0.5887,False,10,0.0,1,1.0,0.6502,58.53
69f02669-edea-48b9-b39e-959e37df4cc0,998,Fashion,19,15,False,0.5415,0.1059,0.4188,0.3437,0.0,,4.44,0.3403,0.3127,0.1853,2579,1838,0.5167,False,184,6.0,13,22.0,0.4984,46.7
48801101-98e0-47dd-98b9-dc0a09f14d6d,10000,Comedy,10,45,False,0.346,0.2226,0.5956,0.5449,12.0,1867.0,19.28,0.4603,0.4798,0.1582,36538,18086,0.5198,False,1064,55.0,54,160.0,0.36,35.11
260d6b70-a852-4bce-acee-7b16a7659a53,80000,Tech,22,15,False,0.602,0.1795,0.708,0.2518,14.0,229.0,5.77,0.437,0.2524,0.035,582705,372635,0.5695,False,32414,1257.0,3533,,0.3806,45.78
e112a8cc-17ec-498d-ad70-6aeb5ffde494,400000,travel,12,7,False,0.8363,0.0538,1.0,0.4752,13.0,,4.01,0.6448,0.4037,0.2506,1820447,814183,0.6418,False,83497,2866.0,9714,13459.0,0.5832,62.03
d2118f7b-95e3-4ae2-9399-94575fc27648,2653,Gaming,20,30,False,0.0905,0.6294,0.1702,0.318,0.0,1562.0,4.13,0.1431,0.1242,0.062,7596,6292,0.4511,False,209,0.0,26,17.0,0.2839,42.7
7ef8e68f-e38a-452a-8942-f8d746d60801,400000,Comedy,10,15,True,0.5548,0.7481,0.6749,0.8812,29.0,33.0,10.61,0.7796,0.439,0.1796,3296856,1705583,0.5432,False,182272,14291.0,21245,9265.0,0.6546,53.19
fedddcb3-9667-4aab-8a19-14f610408a1b,110691,Music,22,30,False,0.6266,0.3439,0.5274,0.6623,18.0,1996.0,14.49,0.544,0.465,0.1827,718800,474456,0.5022,False,45195,2527.0,4206,2642.0,0.4354,41.39
a0d050cd-9c1d-4573-8a04-3ac4350865f6,5263,Gaming,9,20,True,0.6964,0.8532,0.4149,0.6512,27.0,947.0,9.89,0.5767,0.6375,0.2931,17696,13234,0.5724,False,1296,87.0,107,,0.5298,55.36
f02a1361-5906-45e9-8f53-df381058d12b,37768,Fitnes,15,30,True,0.4816,0.7315,0.5607,0.9114,29.0,1209.0,19.98,0.765,0.8534,0.0132,211950,187331,0.611,False,6977,338.0,964,1318.0,0.5398,54.3
06f30c19-f300-45c3-8f8d-de9a4f3a3e9a,22176,Beauty,21,20,False,0.9711,0.3941,0.7355,0.6406,9.0,364.0,11.57,0.6694,0.6962,0.2507,104250,54900,0.6547,True,4068,250.0,338,355.0,0.5766,72.94
3f90d8a1-a4b1-4626-850a-1b66afd31c13,325717,tech,11,10,False,0.6223,0.2407,0.5454,0.4124,0.0,1881.0,5.44,0.5733,0.2879,0.3097,1029502,844025,0.4308,False,91625,2671.0,8350,4773.0,0.5398,40.49
dcc33642-5e2a-4d79-83b1-17b632862c59,400000,Education,17,20,False,0.664,0.094,0.74,0.777,24.0,1680.0,10.56,0.5884,0.4514,0.2122,3639851,2468944,0.4736,False,241674,15320.0,20422,,0.4262,45.67
3ce1fa3f-654b-469d-a4a2-e2e2b3fad0c5,2516251,Beauty,13,10,False,0.8401,0.2005,1.0,0.8389,23.0,1759.0,5.1,0.5884,0.3945,0.2497,5000000,3315775,0.7213,True,195210,,21600,38041.0,0.621,70.26
8e1df89d-8569-47bc-b771-719cb997b7be,4317,Beauty,13,15,False,0.5221,0.3675,0.5368,0.4928,28.0,741.0,7.0,0.5271,0.3519,0.2951,37821,34361,0.5671,False,2810,98.0,201,255.0,0.5073,48.63
65c0016b-71a6-40b3-96a3-d80013fab8ad,3404,Music,11,7,True,0.6028,0.5611,0.6338,0.5684,17.0,1991.0,3.41,0.5576,0.6575,0.0778,9184,5274,0.4737,False,585,41.0,41,69.0,0.545,55.58
e6a89a60-0dc2-4144-8753-07c867d5e395,400000,Travel,18,45,False,0.6271,0.1878,0.6389,0.4312,17.0,1297.0,24.14,0.6143,0.5805,0.3159,1141873,656861,0.6077,False,18709,382.0,1556,2958.0,0.4459,49.09
9a55c556-d578-430b-8b3f-d453127f1477,28075,Tech,12,20,False,0.7639,0.1414,0.4587,0.7817,17.0,1753.0,12.03,0.6814,0.6831,0.134,333825,288797,0.5125,False,14604,16.0,1275,2309.0,0.5662,53.11
118b2fe8-09a3-482b-b215-e2ab648dc83b,243367,Beauty,12,15,True,0.2357,0.7215,0.3944,0.1097,,1554.0,4.76,0.3553,0.212,0.0657,1534183,1063511,0.4493,False,23083,710.0,2688,3543.0,0.5231,46.58
04067efc-f173-41ff-8fcc-a51c7de764c4,10000,TECH,15,15,False,0.3589,0.2377,0.3589,0.4706,24.0,87.0,6.63,0.5033,0.5533,0.143,68488,35074,0.4751,False,2013,129.0,173,,0.4242,29.8
93065165-716f-4b2e-9d91-7d6a98711dd1,80000,tech,22,15,False,0.7607,0.4358,0.6239,0.6096,30.0,1480.0,9.85,0.7667,0.4056,0.2879,571200,373133,0.6076,False,44156,1371.0,3060,6105.0,0.586,52.52
ae93766d-9a70-496b-a3dc-26a41803a743,2721071,Music,17,15,True,0.8629,0.2756,0.6365,0.4688,19.0,2006.0,9.42,0.6513,0.6041,0.3189,5000000,4665496,0.5465,False,125815,4062.0,11995,7626.0,0.6361,48.34
2ca46bb6-4eba-4706-9721-4df33bc20511,18358,Education,10,45,False,0.3522,0.3742,0.628,0.6492,27.0,1931.0,25.66,0.572,0.4957,0.0709,101663,47726,0.519,False,1143,68.0,75,160.0,0.4712,44.25
8f50fe80-8e0b-4bbf-995c-6a63e13b9350,1467,Food,12,15,True,0.5231,0.9422,0.7226,0.7002,25.0,787.0,6.56,0.5125,0.5708,0.0555,7712,4211,0.5824,True,116,3.0,13,9.0,0.7096,73.91
93ea66b7-2110-462d-aa2b-cb471998f264,10000,Education,19,15,False,0.5676,0.5016,0.7889,0.4482,23.0,613.0,6.03,0.4085,0.3087,0.1739,21651,10278,0.6379,False,1332,64.0,99,116.0,0.5856,64.43
c7e267c4-836b-4711-813f-a20d9e82be1e,47944,Gaming,13,20,False,0.0707,0.2392,0.5825,0.5905,26.0,1412.0,5.6,0.3208,0.3748,0.0963,110112,64489,0.4621,False,1637,90.0,175,318.0,0.3878,35.91
a7377a29-4b97-41dd-bb67-021baa04be4d,1976,TRAVEL,16,30,False,0.6798,0.2169,0.8855,0.8682,29.0,939.0,19.48,0.6554,0.4002,0.3625,5772,3597,0.5572,False,189,11.0,17,35.0,0.6765,57.22
1acd3d5a-214a-4ed1-8224-e28c0382dbbb,133909,Beauty,19,30,True,0.1427,0.7505,0.4871,0.4142,10.0,1941.0,9.34,0.3311,0.2532,0.0087,194538,163489,0.5311,False,5337,364.0,633,908.0,0.5099,51.37
a0b9f29b-a013-4920-8e22-95f0e20dd3cd,1435,Music,12,30,False,0.7602,0.43,0.7549,0.9983,27.0,63.0,19.65,0.6993,0.7392,0.4013,9746,6328,0.6382,False,580,34.0,53,91.0,0.6358,67.29
52483aef-cf70-4e53-a6dc-6a8f66498c40,8742,Education,16,15,False,0.3749,0.3428,0.2709,0.4799,4.0,692.0,4.72,0.3368,0.2729,0.0988,25125,20950,0.4722,False,511,32.0,59,40.0,0.3814,33.28
7e9d9f2d-4ecb-4aa2-a3be-0fd15f5416d4,81466,Travel,21,30,False,0.9854,0.214,0.9324,0.9047,6.0,1728.0,26.83,0.9431,0.7039,0.2108,283478,256865,0.6525,True,18534,579.0,1914,3279.0,0.683,71.4
b384942c-ad2e-496a-87ae-a7a4837a3077,1368,Beauty,17,45,True,0.7324,0.9527,0.457,0.5566,28.0,316.0,27.11,0.6104,0.4131,0.3358,14580,10816,0.6601,False,1443,47.0,195,282.0,0.7047,64.43
c041724c-6216-48c5-bd16-990edd555a65,116982,comedy,14,20,True,0.829,0.5163,0.8689,0.7622,17.0,148.0,11.51,0.5904,0.6188,0.1326,161258,66746,0.5379,False,3950,277.0,287,368.0,0.5081,57.15
2723432a-5b2e-4481-83f9-9e9f82065428,104284,Gamig,17,15,False,0.2963,0.3204,0.5732,0.3321,26.0,187.0,6.25,0.4553,0.5279,0.0287,265045,242732,0.4142,False,24119,945.0,2750,4374.0,0.4006,29.65
886c55ec-8fdf-423d-8cf4-bc41392bf743,80000,Tech,16,20,False,0.1076,0.0927,0.3982,0.8165,26.0,13.0,5.38,0.2906,0.274,0.049,423320,173452,0.4567,False,3330,157.0,473,584.0,0.2744,28.25
86b3ea0f-ed68-422e-8b02-1ca68dc80fb0,10000,Fitness,17,20,False,0.9651,0.3268,0.724,0.6747,17.0,1365.0,14.51,0.737,0.6998,0.3257,55297,41956,0.5553,False,4575,,456,253.0,0.5232,59.02
c1a14e49-576b-4d9f-ad39-818e44728561,313197,Food,10,30,False,0.7476,0.6364,0.6354,0.4349,6.0,2063.0,11.34,0.4339,0.4377,0.1436,2244167,2088128,0.573,False,146972,9445.0,16149,26227.0,0.4984,56.89
b8297f99-4d57-4ba2-b3d3-6b3cdc52859a,80000,Music,7,30,True,0.4867,0.9841,0.5446,0.3967,7.0,1419.0,13.19,0.4828,0.4953,0.1561,400143,249479,0.5293,False,17880,865.0,1215,3292.0,0.4498,50.7
b0946c96-a9d0-4bb3-852a-b35cf54f5a1d,10000,Fitnes,9,15,False,1.0,0.4751,0.9348,1.0,,518.0,10.92,0.7817,0.5667,0.344,47656,32847,0.6525,True,4435,99.0,302,567.0,0.6372,73.32
49da9838-3d2a-443b-8505-d67d2ef8857b,748643,Fashion,10,30,True,0.4414,0.8723,0.7281,0.5885,10.0,208.0,15.9,0.5789,0.641,0.2462,4537565,2304742,0.575,False,211962,14925.0,10913,29882.0,0.5099,55.53
ee212410-94da-4f69-b602-2b4406ef4565,400000,Fitness,12,60,False,0.564,0.1332,0.5712,0.1445,,1079.0,32.46,0.5434,0.5403,0.0315,2242008,1854906,0.5804,False,237206,7286.0,14604,32777.0,0.5918,49.18
d9b8cde9-658f-4f26-abaf-780b5731f737,517,Music,16,60,True,0.728,0.7931,1.0,1.0,,416.0,50.52,0.8869,0.4618,0.1807,4536,3958,0.6758,False,147,5.0,8,12.0,0.6886,68.87
bd8e1cd3-2cbc-45b7-8e7e-3681122c1b26,6588,Comedy,22,30,True,0.2297,0.7302,0.4519,0.0,27.0,689.0,5.82,0.1954,0.1816,0.1143,16009,7555,0.4711,False,145,10.0,7,21.0,0.3848,31.28
26e8e4f1-d4ae-4fec-920f-db357d8a279b,215235,tech,12,10,False,0.6507,0.5523,0.611,0.6331,16.0,744.0,6.33,0.6943,0.4898,0.0519,633730,427857,0.5709,False,44985,3060.0,4244,8763.0,0.6158,65.14
9dff018b-b0a3-4464-97f9-24005803baf9,769,Gaming,14,20,True,0.0796,0.7441,0.1744,0.0611,18.0,1324.0,3.21,0.1672,0.1805,0.0378,2744,2273,0.4722,False,45,1.0,2,7.0,0.2067,26.01
edddd84f-f983-4538-898d-5d3139e779dc,2425,Gaming,14,45,False,0.7278,0.1985,0.632,0.7542,11.0,1211.0,33.97,0.7852,0.5433,0.1773,25181,16841,0.5774,False,456,,57,71.0,0.6297,49.48
4f8ed9b2-842a-4ea1-959b-029bf105ffdf,80000,Beauty,14,30,True,0.2463,0.7302,0.4922,0.2426,20.0,1629.0,6.59,0.2366,0.18,0.0306,360827,199151,0.5191,False,9270,534.0,998,1595.0,0.4388,37.29
041e4725-bf47-4a9f-879f-687cf851b194,80000,beauty,15,20,False,1.0,0.4946,1.0,0.7432,28.0,1887.0,14.34,0.7554,0.5283,0.2544,614517,439773,0.6127,False,48851,3518.0,5868,7588.0,0.7598,69.56
b58f8c9b-b875-432d-9b40-ec92e90f0599,10000,Belleza,11,15,True,0.4215,0.7925,0.6357,0.5567,17.0,1543.0,8.34,0.5828,0.3767,0.3365,23498,11958,0.5245,False,1106,46.0,135,177.0,0.474,47.86
d2a93f60-4b2f-4af2-84b8-1188aa6964df,80000,Fitness,12,20,False,0.2985,0.0894,0.4137,0.2846,14.0,1141.0,4.78,0.2451,0.1928,0.09,205750,154741,0.3904,False,15187,942.0,1772,1279.0,0.3732,32.42
5391c77a-54ec-4732-8256-477911934979,500,Tech,13,20,True,0.8712,0.7109,0.7709,0.8801,17.0,576.0,11.67,0.6746,0.7388,0.1739,5470,4138,0.7518,True,144,6.0,15,16.0,0.6719,81.08
3ea369b6-e43c-4105-beac-363246b4c61f,16613,Fitness,14,20,False,0.6651,0.1816,0.5026,0.6048,16.0,981.0,11.78,0.6625,0.5402,0.3654,54272,33622,0.4661,False,2617,110.0,147,328.0,0.5292,41.97
2b2971e2-b34b-4af4-9485-8a2f087eb781,17349,Tech,10,60,False,0.1019,0.2144,0.0588,0.1605,6.0,167.0,16.51,0.2834,0.2989,0.0861,47651,26258,0.4106,False,1524,71.0,146,206.0,0.257,15.67
3ff37f07-9b8b-47d1-9be4-6017f6d5ed9f,5269,Travel,20,30,False,0.5394,0.5233,0.1852,0.5392,26.0,782.0,11.94,0.4464,0.4286,0.0434,23852,13668,0.617,False,903,34.0,122,45.0,0.5013,54.17
f5bd975e-2771-48bf-8c4c-c5d5554a35f1,219271,Music,19,20,False,0.5356,0.2879,0.4374,0.6678,28.0,1425.0,10.17,0.5896,0.5867,0.339,1105696,764022,0.5575,False,29483,1632.0,3079,3271.0,0.654,55.85
f3fd833d-574f-4bda-9dfa-836a270c9624,5281,Gamig,12,30,False,0.3416,0.2236,0.2992,0.1594,19.0,82.0,13.72,0.4647,0.2518,0.2335,7775,7198,0.424,False,667,36.0,83,83.0,0.3656,35.37
0a109ca2-1ae4-466f-b6c2-6a1e71caa9ba,4361,Music,16,30,True,0.682,0.7927,0.7424,0.816,5.0,1760.0,20.94,0.7276,0.6396,0.0057,39786,16244,0.6597,False,1324,,91,249.0,0.5917,67.67
f8d93141-5c20-4a2a-9cdb-75b799485c90,80000,Education,12,45,False,0.7493,0.4399,0.6004,0.7704,22.0,1476.0,27.34,0.7061,0.6777,0.3033,905499,411957,0.647,False,33313,1462.0,4385,3182.0,0.6679,65.4
d4d170f0-46bb-4127-9389-55a1965484af,10674,Beuty,9,15,True,0.0699,0.6087,0.4393,0.0,16.0,2136.0,3.41,0.2326,0.233,0.0537,31609,22440,0.4491,False,497,29.0,70,46.0,0.3294,26.53
51fcafec-f801-41e1-95b4-7cf3e2d20d27,80000,Music,15,30,False,0.0599,0.5433,0.28,0.2834,10.0,452.0,11.53,0.3889,0.4287,0.0564,306658,210220,0.3829,False,14755,593.0,1983,1879.0,0.3221,22.18
47f5f6ca-a549-444e-90ab-ed230820672a,80000,Travel,11,10,False,0.8226,0.237,0.8028,0.8065,10.0,1693.0,6.96,0.807,0.4561,0.4051,530735,242959,0.5584,False,23498,852.0,2514,3326.0,0.6338,52.36
113102f3-dc5a-47f9-a833-c04f1fd08a2c,5446,Food,11,10,False,0.4288,0.3533,0.4986,0.4266,26.0,315.0,4.4,0.4519,0.4333,0.066,20587,17557,0.4807,False,871,57.0,101,67.0,0.4603,37.92
f2f3455a-77af-49f1-8206-102b79f4f042,706,Tech,21,10,False,0.614,0.1855,0.8163,0.8558,30.0,1940.0,7.13,0.7697,0.591,0.1534,2395,1937,0.609,False,181,6.0,21,28.0,0.7455,64.07
0ac806fb-d6f1-4e68-a6e7-1f9775e76fe0,4041,Food,19,15,False,0.2981,0.1458,0.1811,0.22,4.0,26.0,5.8,0.4247,0.3334,0.1502,11894,7520,0.4112,False,174,5.0,26,16.0,0.3417,32.51
7ee9ca4b-e849-4ada-9416-b6de2e8894b6,2434,Gaming,19,20,False,0.6885,0.369,0.5214,0.4697,24.0,1231.0,12.14,0.6419,0.5329,0.294,9453,4411,0.5623,False,112,8.0,14,10.0,0.5393,57.03
2688b20d-0461-4138-9aba-edfd1a4fd505,17352,Travel,7,15,True,0.3473,0.8686,0.5835,0.503,0.0,594.0,6.21,0.462,0.4066,0.1349,47384,30210,0.5427,False,2540,117.0,379,171.0,0.5232,48.43
